type,code,description,exclude,
SNOMED CT,254764001,Peripheral neuroepithelioma (disorder),0,"    ('SNOMED CT', '254764001', 'Peripheral neuroepithelioma (disorder)', '0'),"
SNOMED CT,254771006,Cutaneous leiomyosarcoma (disorder),0,"    ('SNOMED CT', '254771006', 'Cutaneous leiomyosarcoma (disorder)', '0'),"
SNOMED CT,254792006,Proliferating angioendotheliomatosis,0,"    ('SNOMED CT', '254792006', 'Proliferating angioendotheliomatosis', '0'),"
SNOMED CT,254794007,Angiosarcoma of skin (disorder),0,"    ('SNOMED CT', '254794007', 'Angiosarcoma of skin (disorder)', '0'),"
SNOMED CT,254797000,Malignant hemangiopericytoma of skin (disorder),0,"    ('SNOMED CT', '254797000', 'Malignant hemangiopericytoma of skin (disorder)', '0'),"
SNOMED CT,254800003,Epithelioid cell sarcoma of skin (disorder),0,"    ('SNOMED CT', '254800003', 'Epithelioid cell sarcoma of skin (disorder)', '0'),"
SNOMED CT,254824006,Malignant tumor of mesothelial tissue (disorder),0,"    ('SNOMED CT', '254824006', 'Malignant tumor of mesothelial tissue (disorder)', '0'),"
SNOMED CT,254828009,Malignant lipomatous tumor (disorder),0,"    ('SNOMED CT', '254828009', 'Malignant lipomatous tumor (disorder)', '0'),"
SNOMED CT,254829001,Liposarcoma (disorder),0,"    ('SNOMED CT', '254829001', 'Liposarcoma (disorder)', '0'),"
SNOMED CT,254837009,Malignant tumor of breast,0,"    ('SNOMED CT', '254837009', 'Malignant tumor of breast', '0'),"
SNOMED CT,254838004,Carcinoma of breast (disorder),0,"    ('SNOMED CT', '254838004', 'Carcinoma of breast (disorder)', '0'),"
SNOMED CT,254839007,Scirrhous carcinoma of breast (disorder),0,"    ('SNOMED CT', '254839007', 'Scirrhous carcinoma of breast (disorder)', '0'),"
SNOMED CT,254840009,Inflammatory carcinoma of breast (disorder),0,"    ('SNOMED CT', '254840009', 'Inflammatory carcinoma of breast (disorder)', '0'),"
SNOMED CT,254841008,Cancer en cuirasse (disorder),0,"    ('SNOMED CT', '254841008', 'Cancer en cuirasse (disorder)', '0'),"
SNOMED CT,254843006,Familial cancer of breast (disorder),0,"    ('SNOMED CT', '254843006', 'Familial cancer of breast (disorder)', '0'),"
SNOMED CT,254844000,Malignant phyllodes tumor of breast (disorder),0,"    ('SNOMED CT', '254844000', 'Malignant phyllodes tumor of breast (disorder)', '0'),"
SNOMED CT,254849005,Malignant epithelial tumor of ovary (disorder),0,"    ('SNOMED CT', '254849005', 'Malignant epithelial tumor of ovary (disorder)', '0'),"
SNOMED CT,254850005,Serous papillary cystadenocarcinoma ovary (disorder),0,"    ('SNOMED CT', '254850005', 'Serous papillary cystadenocarcinoma ovary (disorder)', '0'),"
SNOMED CT,254851009,Mucinous cystadenocarcinoma of ovary (disorder),0,"    ('SNOMED CT', '254851009', 'Mucinous cystadenocarcinoma of ovary (disorder)', '0'),"
SNOMED CT,254852002,Endometrioid carcinoma ovary (disorder),0,"    ('SNOMED CT', '254852002', 'Endometrioid carcinoma ovary (disorder)', '0'),"
SNOMED CT,254855000,Mixed epithelial tumor of ovary (disorder),0,"    ('SNOMED CT', '254855000', 'Mixed epithelial tumor of ovary (disorder)', '0'),"
SNOMED CT,254856004,Undifferentiated carcinoma of ovary (disorder),0,"    ('SNOMED CT', '254856004', 'Undifferentiated carcinoma of ovary (disorder)', '0'),"
SNOMED CT,254860001,Malignant sex cord tumor of ovary (disorder),0,"    ('SNOMED CT', '254860001', 'Malignant sex cord tumor of ovary (disorder)', '0'),"
SNOMED CT,254861002,Malignant granulosa cell tumor of ovary (disorder),0,"    ('SNOMED CT', '254861002', 'Malignant granulosa cell tumor of ovary (disorder)', '0'),"
SNOMED CT,254863004,Granulosa cell tumor of ovary (disorder),0,"    ('SNOMED CT', '254863004', 'Granulosa cell tumor of ovary (disorder)', '0'),"
SNOMED CT,254869000,Malignant germ cell tumor of ovary (disorder),0,"    ('SNOMED CT', '254869000', 'Malignant germ cell tumor of ovary (disorder)', '0'),"
SNOMED CT,254870004,Choriocarcinoma of ovary (disorder),0,"    ('SNOMED CT', '254870004', 'Choriocarcinoma of ovary (disorder)', '0'),"
SNOMED CT,254871000,Immature teratoma of ovary (disorder),0,"    ('SNOMED CT', '254871000', 'Immature teratoma of ovary (disorder)', '0'),"
SNOMED CT,254872007,Embryonal carcinoma of ovary (disorder),0,"    ('SNOMED CT', '254872007', 'Embryonal carcinoma of ovary (disorder)', '0'),"
SNOMED CT,254874008,Dysgerminoma of ovary (disorder),0,"    ('SNOMED CT', '254874008', 'Dysgerminoma of ovary (disorder)', '0'),"
SNOMED CT,254876005,Endodermal sinus tumor of ovary (disorder),0,"    ('SNOMED CT', '254876005', 'Endodermal sinus tumor of ovary (disorder)', '0'),"
SNOMED CT,254877001,Sarcoma of uterus (disorder),0,"    ('SNOMED CT', '254877001', 'Sarcoma of uterus (disorder)', '0'),"
SNOMED CT,254878006,Endometrial carcinoma (disorder),0,"    ('SNOMED CT', '254878006', 'Endometrial carcinoma (disorder)', '0'),"
SNOMED CT,254886006,Squamous cell carcinoma of cervix (disorder),0,"    ('SNOMED CT', '254886006', 'Squamous cell carcinoma of cervix (disorder)', '0'),"
SNOMED CT,254887002,Adenocarcinoma of cervix (disorder),0,"    ('SNOMED CT', '254887002', 'Adenocarcinoma of cervix (disorder)', '0'),"
SNOMED CT,254888007,Adenosquamous carcinoma of cervix (disorder),0,"    ('SNOMED CT', '254888007', 'Adenosquamous carcinoma of cervix (disorder)', '0'),"
SNOMED CT,254889004,Carcinoma of cervix stage 0 (disorder),0,"    ('SNOMED CT', '254889004', 'Carcinoma of cervix stage 0 (disorder)', '0'),"
SNOMED CT,254893005,Carcinoma of vagina (disorder),0,"    ('SNOMED CT', '254893005', 'Carcinoma of vagina (disorder)', '0'),"
SNOMED CT,254895003,Squamous cell carcinoma of vulva (disorder),0,"    ('SNOMED CT', '254895003', 'Squamous cell carcinoma of vulva (disorder)', '0'),"
SNOMED CT,254896002,Malignant melanoma of vulva (disorder),0,"    ('SNOMED CT', '254896002', 'Malignant melanoma of vulva (disorder)', '0'),"
SNOMED CT,254897006,Sarcoma of vulva (disorder),0,"    ('SNOMED CT', '254897006', 'Sarcoma of vulva (disorder)', '0'),"
SNOMED CT,254900004,Carcinoma of prostate (disorder),0,"    ('SNOMED CT', '254900004', 'Carcinoma of prostate (disorder)', '0'),"
SNOMED CT,254904008,Carcinoma of glans penis (disorder),0,"    ('SNOMED CT', '254904008', 'Carcinoma of glans penis (disorder)', '0'),"
SNOMED CT,254912000,Regressed malignant testicular tumor (disorder),0,"    ('SNOMED CT', '254912000', 'Regressed malignant testicular tumor (disorder)', '0'),"
SNOMED CT,254915003,Clear cell carcinoma of kidney (disorder),0,"    ('SNOMED CT', '254915003', 'Clear cell carcinoma of kidney (disorder)', '0'),"
SNOMED CT,254917006,Papillary cystadenocarcinoma of kidney (disorder),0,"    ('SNOMED CT', '254917006', 'Papillary cystadenocarcinoma of kidney (disorder)', '0'),"
SNOMED CT,254918001,Sarcoma of kidney (disorder),0,"    ('SNOMED CT', '254918001', 'Sarcoma of kidney (disorder)', '0'),"
SNOMED CT,254934003,Malignant tumor of urethral stump (disorder),0,"    ('SNOMED CT', '254934003', 'Malignant tumor of urethral stump (disorder)', '0'),"
SNOMED CT,254938000,Astrocytoma of brain (disorder),0,"    ('SNOMED CT', '254938000', 'Astrocytoma of brain (disorder)', '0'),"
SNOMED CT,254940005,Oligodendroglioma of brain (disorder),0,"    ('SNOMED CT', '254940005', 'Oligodendroglioma of brain (disorder)', '0'),"
SNOMED CT,254948003,Astrocytoma of spinal cord (disorder),0,"    ('SNOMED CT', '254948003', 'Astrocytoma of spinal cord (disorder)', '0'),"
SNOMED CT,254950006,Oligodendroglioma of spinal cord (disorder),0,"    ('SNOMED CT', '254950006', 'Oligodendroglioma of spinal cord (disorder)', '0'),"
SNOMED CT,254955001,Pituitary carcinoma (disorder),0,"    ('SNOMED CT', '254955001', 'Pituitary carcinoma (disorder)', '0'),"
SNOMED CT,254969001,Malignant tumor of olfactory tract (disorder),0,"    ('SNOMED CT', '254969001', 'Malignant tumor of olfactory tract (disorder)', '0'),"
SNOMED CT,254972008,Malignant tumor of optic nerve and sheath (disorder),0,"    ('SNOMED CT', '254972008', 'Malignant tumor of optic nerve and sheath (disorder)', '0'),"
SNOMED CT,254973003,Malignant astrocytoma of optic nerve (disorder),0,"    ('SNOMED CT', '254973003', 'Malignant astrocytoma of optic nerve (disorder)', '0'),"
SNOMED CT,254974009,Malignant tumor of optic nerve sheath (disorder),0,"    ('SNOMED CT', '254974009', 'Malignant tumor of optic nerve sheath (disorder)', '0'),"
SNOMED CT,254975005,Malignant meningioma of optic nerve sheath (disorder),0,"    ('SNOMED CT', '254975005', 'Malignant meningioma of optic nerve sheath (disorder)', '0'),"
SNOMED CT,254980001,Malignant tumor of acoustic vestibular nerve,0,"    ('SNOMED CT', '254980001', 'Malignant tumor of acoustic vestibular nerve', '0'),"
SNOMED CT,254983004,Malignant tumor of spinal nerve and sheath (disorder),0,"    ('SNOMED CT', '254983004', 'Malignant tumor of spinal nerve and sheath (disorder)', '0'),"
SNOMED CT,254986007,Malignant tumour of peripheral nerve,0,"    ('SNOMED CT', '254986007', 'Malignant tumour of peripheral nerve', '0'),"
SNOMED CT,254987003,Adenoid cystic carcinoma of lacrimal gland (disorder),0,"    ('SNOMED CT', '254987003', 'Adenoid cystic carcinoma of lacrimal gland (disorder)', '0'),"
SNOMED CT,254988008,Adenocarcinoma of lacrimal gland (disorder),0,"    ('SNOMED CT', '254988008', 'Adenocarcinoma of lacrimal gland (disorder)', '0'),"
SNOMED CT,254989000,Carcinoma ex pleomorphic adenoma of lacrimal gland (disorder),0,"    ('SNOMED CT', '254989000', 'Carcinoma ex pleomorphic adenoma of lacrimal gland (disorder)', '0'),"
SNOMED CT,254990009,Mucoepidermoid tumor of lacrimal gland (disorder),0,"    ('SNOMED CT', '254990009', 'Mucoepidermoid tumor of lacrimal gland (disorder)', '0'),"
SNOMED CT,254993006,Liposarcoma of orbit (disorder),0,"    ('SNOMED CT', '254993006', 'Liposarcoma of orbit (disorder)', '0'),"
SNOMED CT,254994000,Rhabdomyosarcoma of orbit (disorder),0,"    ('SNOMED CT', '254994000', 'Rhabdomyosarcoma of orbit (disorder)', '0'),"
SNOMED CT,254995004,Malignant hemangiopericytoma of orbit (disorder),0,"    ('SNOMED CT', '254995004', 'Malignant hemangiopericytoma of orbit (disorder)', '0'),"
SNOMED CT,254996003,Malignant fibrous histiocytoma of orbit (disorder),0,"    ('SNOMED CT', '254996003', 'Malignant fibrous histiocytoma of orbit (disorder)', '0'),"
SNOMED CT,255003007,Squamous cell carcinoma of conjunctiva (disorder),0,"    ('SNOMED CT', '255003007', 'Squamous cell carcinoma of conjunctiva (disorder)', '0'),"
SNOMED CT,255004001,Malignant melanoma of conjunctiva (disorder),0,"    ('SNOMED CT', '255004001', 'Malignant melanoma of conjunctiva (disorder)', '0'),"
SNOMED CT,255008003,Squamous cell carcinoma of cornea (disorder),0,"    ('SNOMED CT', '255008003', 'Squamous cell carcinoma of cornea (disorder)', '0'),"
SNOMED CT,255012009,Malignant melanoma of iris (disorder),0,"    ('SNOMED CT', '255012009', 'Malignant melanoma of iris (disorder)', '0'),"
SNOMED CT,255015006,Malignant melanoma of ciliary body (disorder),0,"    ('SNOMED CT', '255015006', 'Malignant melanoma of ciliary body (disorder)', '0'),"
SNOMED CT,255016007,Adenocarcinoma of pigmented epithelium of ciliary body (disorder),0,"    ('SNOMED CT', '255016007', 'Adenocarcinoma of pigmented epithelium of ciliary body (disorder)', '0'),"
SNOMED CT,255017003,Adenocarcinoma of non-pigmented epithelium of ciliary body (disorder),0,"    ('SNOMED CT', '255017003', 'Adenocarcinoma of non-pigmented epithelium of ciliary body (disorder)', '0'),"
SNOMED CT,255021005,Malignant melanoma of choroid (disorder),0,"    ('SNOMED CT', '255021005', 'Malignant melanoma of choroid (disorder)', '0'),"
SNOMED CT,255028004,Follicular thyroid carcinoma (disorder),0,"    ('SNOMED CT', '255028004', 'Follicular thyroid carcinoma (disorder)', '0'),"
SNOMED CT,255029007,Papillary thyroid carcinoma (disorder),0,"    ('SNOMED CT', '255029007', 'Papillary thyroid carcinoma (disorder)', '0'),"
SNOMED CT,255030002,Mixed follicular and papillary thyroid carcinoma (disorder),0,"    ('SNOMED CT', '255030002', 'Mixed follicular and papillary thyroid carcinoma (disorder)', '0'),"
SNOMED CT,255031003,Anaplastic thyroid carcinoma (disorder),0,"    ('SNOMED CT', '255031003', 'Anaplastic thyroid carcinoma (disorder)', '0'),"
SNOMED CT,255032005,Medullary thyroid carcinoma (disorder),0,"    ('SNOMED CT', '255032005', 'Medullary thyroid carcinoma (disorder)', '0'),"
SNOMED CT,255035007,Adrenal carcinoma (disorder),0,"    ('SNOMED CT', '255035007', 'Adrenal carcinoma (disorder)', '0'),"
SNOMED CT,255037004,Parathyroid carcinoma (disorder),0,"    ('SNOMED CT', '255037004', 'Parathyroid carcinoma (disorder)', '0'),"
SNOMED CT,255044008,Malignant pinealoma (disorder),0,"    ('SNOMED CT', '255044008', 'Malignant pinealoma (disorder)', '0'),"
SNOMED CT,255052006,Malignant tumor of unknown origin,0,"    ('SNOMED CT', '255052006', 'Malignant tumor of unknown origin', '0'),"
SNOMED CT,255056009,Malignant tumor of head and neck,0,"    ('SNOMED CT', '255056009', 'Malignant tumor of head and neck', '0'),"
SNOMED CT,255066001,Carcinoma of genitourinary organ,0,"    ('SNOMED CT', '255066001', 'Carcinoma of genitourinary organ', '0'),"
SNOMED CT,255067005,Sarcoma of bone and connective tissue,0,"    ('SNOMED CT', '255067005', 'Sarcoma of bone and connective tissue', '0'),"
SNOMED CT,255068000,"Carcinoma of bone, connective tissue, skin and breast",0,"    ('SNOMED CT', '255068000', 'Carcinoma of bone, connective tissue, skin and breast', '0'),"
SNOMED CT,255069008,"Carcinoma of lip, oral cavity and pharynx",0,"    ('SNOMED CT', '255069008', 'Carcinoma of lip, oral cavity and pharynx', '0'),"
SNOMED CT,255071008,Squamous cell carcinoma of lip (disorder),0,"    ('SNOMED CT', '255071008', 'Squamous cell carcinoma of lip (disorder)', '0'),"
SNOMED CT,255072001,Malignant tumor of salivary gland (disorder),0,"    ('SNOMED CT', '255072001', 'Malignant tumor of salivary gland (disorder)', '0'),"
SNOMED CT,255073006,"Malignant tumor of ear, nose and throat",0,"    ('SNOMED CT', '255073006', 'Malignant tumor of ear, nose and throat', '0'),"
SNOMED CT,255074000,Malignant tumor of nasal cavity and nasopharynx (disorder),0,"    ('SNOMED CT', '255074000', 'Malignant tumor of nasal cavity and nasopharynx (disorder)', '0'),"
SNOMED CT,255075004,Malignant tumor of lateral nasal wall (disorder),0,"    ('SNOMED CT', '255075004', 'Malignant tumor of lateral nasal wall (disorder)', '0'),"
SNOMED CT,255077007,Malignant tumour of digestive organ,0,"    ('SNOMED CT', '255077007', 'Malignant tumour of digestive organ', '0'),"
SNOMED CT,255078002,"Malignant tumor of esophagus, stomach and duodenum (disorder)",0,"    ('SNOMED CT', '255078002', 'Malignant tumor of esophagus, stomach and duodenum (disorder)', '0'),"
SNOMED CT,255081007,Carcinoma of cecum,0,"    ('SNOMED CT', '255081007', 'Carcinoma of cecum', '0'),"
SNOMED CT,255083005,Malignant tumor of anus and anal canal,0,"    ('SNOMED CT', '255083005', 'Malignant tumor of anus and anal canal', '0'),"
SNOMED CT,255084004,Squamous cell carcinoma of anal margin,0,"    ('SNOMED CT', '255084004', 'Squamous cell carcinoma of anal margin', '0'),"
SNOMED CT,255086002,Carcinoma common bile duct,0,"    ('SNOMED CT', '255086002', 'Carcinoma common bile duct', '0'),"
SNOMED CT,255087006,Malignant polyp of biliary tract (disorder),0,"    ('SNOMED CT', '255087006', 'Malignant polyp of biliary tract (disorder)', '0'),"
SNOMED CT,255088001,Malignant tumor of exocrine pancreas (disorder),0,"    ('SNOMED CT', '255088001', 'Malignant tumor of exocrine pancreas (disorder)', '0'),"
SNOMED CT,255090000,Malignant neoplasm of carpal bones,0,"    ('SNOMED CT', '255090000', 'Malignant neoplasm of carpal bones', '0'),"
SNOMED CT,255091001,Malignant neoplasm of metacarpal bones,0,"    ('SNOMED CT', '255091001', 'Malignant neoplasm of metacarpal bones', '0'),"
SNOMED CT,255093003,Malignant skin tumor with adnexal differentiation (disorder),0,"    ('SNOMED CT', '255093003', 'Malignant skin tumor with adnexal differentiation (disorder)', '0'),"
SNOMED CT,255096006,Malignant tumor of dermis (disorder),0,"    ('SNOMED CT', '255096006', 'Malignant tumor of dermis (disorder)', '0'),"
SNOMED CT,255101006,Sezary disease of skin (disorder),0,"    ('SNOMED CT', '255101006', 'Sezary disease of skin (disorder)', '0'),"
SNOMED CT,255102004,Angioendotheliomatosis (disorder),0,"    ('SNOMED CT', '255102004', 'Angioendotheliomatosis (disorder)', '0'),"
SNOMED CT,255107005,Seminoma of testis,0,"    ('SNOMED CT', '255107005', 'Seminoma of testis', '0'),"
SNOMED CT,255108000,Carcinoma of bladder (disorder),0,"    ('SNOMED CT', '255108000', 'Carcinoma of bladder (disorder)', '0'),"
SNOMED CT,255109008,Transitional cell carcinoma of bladder (disorder),0,"    ('SNOMED CT', '255109008', 'Transitional cell carcinoma of bladder (disorder)', '0'),"
SNOMED CT,255110003,Adenocarcinoma of bladder (disorder),0,"    ('SNOMED CT', '255110003', 'Adenocarcinoma of bladder (disorder)', '0'),"
SNOMED CT,255111004,Squamous cell carcinoma of bladder (disorder),0,"    ('SNOMED CT', '255111004', 'Squamous cell carcinoma of bladder (disorder)', '0'),"
SNOMED CT,255114007,Kaposi's sarcoma of conjunctiva (disorder),0,"    ('SNOMED CT', '255114007', 'Kaposi's sarcoma of conjunctiva (disorder)', '0'),"
SNOMED CT,255118005,Secondary lymphangitic carcinoma (disorder),0,"    ('SNOMED CT', '255118005', 'Secondary lymphangitic carcinoma (disorder)', '0'),"
SNOMED CT,255119002,Lymphangitis carcinomatosa (disorder),0,"    ('SNOMED CT', '255119002', 'Lymphangitis carcinomatosa (disorder)', '0'),"
SNOMED CT,255121007,Carcinomatosis of peritoneal cavity (disorder),0,"    ('SNOMED CT', '255121007', 'Carcinomatosis of peritoneal cavity (disorder)', '0'),"
SNOMED CT,255123005,Metastasis to nervous system and eye (disorder),0,"    ('SNOMED CT', '255123005', 'Metastasis to nervous system and eye (disorder)', '0'),"
SNOMED CT,255124004,Metastasis to peripheral nerve (disorder),0,"    ('SNOMED CT', '255124004', 'Metastasis to peripheral nerve (disorder)', '0'),"
SNOMED CT,255127006,Local tumor spread (disorder),0,"    ('SNOMED CT', '255127006', 'Local tumor spread (disorder)', '0'),"
